,TIC,Teff,Tmag,Rvar,Period,Half-period flag,Adjusted period,Sectors in measurement,Period sigma,Period SEM,Period MAD,Period from 2-term LS,Period from ACF,Visual inspection flag
3011,139725549.0,6179.89,7.2367,0.0218669707975985,7.478246249249849,0,7.478246249249849,1,0.0,0.0,0.0,7.4002332466493295,7.38611111111111,X
3012,740297.0,6254.8,8.9846,0.0153062315825424,9.362560312062412,0,9.362560312062412,1,0.0,0.0,0.0,18.670111622324463,9.606944444444444,X
3013,303684445.0,6545.0,8.559,0.0137870911120664,0.8771460292058411,0,0.8771460292058411,1,0.0,0.0,0.0,1.747291058211642,0.8416666666666666,X
3014,219198067.0,5847.0,10.4778,0.0059362339789007,6.752125225045008,1,6.752125225045008,2,2.184364072814562,2.184364072814562,2.184364072814562,9.03850630126025,8.852083333333333,X
3015,300146374.0,6385.0,9.21377,0.0072952493330634,11.018836367273453,0,11.018836367273453,1,0.0,,0.0,11.066844368873774,11.441666666666665,X
3016,149156748.0,6684.0,9.13894,0.060299208528889,9.53058831766353,0,9.53058831766353,5,0.18545323865593885,0.09272661932796941,0.17402900580115954,9.596599319863971,9.565277777777776,X
3017,167671758.0,6486.0,8.6445,0.0061383462755714,6.782130226045209,1,13.564260452090418,1,0.0,,0.0,13.605267453490695,13.441666666666665,X
3018,450097868.0,4955.0,10.2484,0.0085955066776568,7.214202240448089,0,7.214202240448089,1,0.0,0.0,0.0,7.40623424684937,14.449999999999998,X
3019,9293388.0,6243.0,9.0622,0.0103033265558903,5.671945189037808,0,5.671945189037808,1,0.0,0.0,0.0,5.689948189637927,5.630555555555555,X
3020,77700389.0,6074.86,10.6486,0.018475713058206,6.920153230646129,0,6.920153230646129,1,0.0,0.0,0.0,6.794132226445289,6.808333333333333,X
3021,176317461.0,6806.0,9.02603,0.0150850670838891,2.455409081816363,1,4.910818163632726,1,0.0,0.0,0.0,4.885814162832566,4.869444444444444,X
3022,139420192.0,6367.0,9.1113,0.0238580539394359,2.557426085217043,1,2.557426085217043,1,0.0,,0.0,5.113852170434087,5.074999999999999,X
3023,459924141.0,6170.0,8.65313,0.0225938286789578,3.769628125625125,0,3.769628125625125,1,0.0,0.0,0.0,3.775629125825165,3.752777777777777,X
3024,219197740.0,6873.0,8.2191,0.0076845177592572,5.023837167433486,0,10.047674334866972,1,0.0,,0.0,5.113852170434087,5.151388888888889,X
3025,271551136.0,6588.06,9.3448,0.00934790179671925,1.0871810362072412,0,1.0871810362072412,1,0.0,,0.0,1.0871810362072412,1.1027777777777776,X
3026,244216609.0,6372.74,11.6141,0.0078620329707801,3.8776461292258446,0,3.8776461292258446,1,0.0,0.0,0.0,3.8776461292258446,3.9,X
3027,1253298.0,6560.0,9.0676,0.0181020984418534,5.743957191438287,0,5.743957191438287,1,0.0,0.0,0.0,5.803967193438687,5.927777777777777,X
3028,333679604.0,6594.43,9.7761,0.0260634297745299,5.569928185637127,0,5.569928185637127,1,0.0,0.0,0.0,5.575929185837167,5.572222222222222,X
3029,220622233.0,6432.34,6.8194,0.0383392524537014,5.401900180036007,0,5.401900180036007,1,0.0,,0.0,5.401900180036007,5.369444444444444,X
3030,445915085.0,6318.32,9.9416,0.0171950176007997,4.693782156431286,0,4.693782156431286,1,0.0,0.0,0.0,4.705784156831366,4.673611111111111,X
3031,436617898.0,6740.8,8.11498,0.0303219624574476,5.029838167633526,0,10.059676335267053,1,0.0,0.0,0.0,5.029838167633526,5.009722222222222,X
3032,13275299.0,6797.0,10.8523,0.0611603191235281,5.329888177635527,1,5.329888177635527,1,0.0,0.0,0.0,10.682780356071213,10.6125,X
3033,38630296.0,5983.0,8.28323,0.0094125218073786,1.957326065213042,0,1.957326065213042,1,0.0,0.0,0.0,1.9393230646129225,1.9388888888888889,X
3034,244256833.0,6686.0,8.4521,0.0205371641486104,4.615769153830766,0,4.615769153830766,1,0.0,0.0,0.0,4.615769153830766,4.565277777777777,X
3035,293608218.0,6296.92,9.0744,0.0012750580734667,11.894982396479294,0,11.894982396479294,1,0.0,0.0,0.0,12.057009401880377,12.47222222222222,X
3036,77840668.0,6577.71,10.1004,0.014804607511586451,4.231705141028206,0,4.231705141028206,1,0.0,,0.0,8.48041328265653,4.163888888888889,X
3037,77369902.0,5946.0,8.4611,0.0020092314251444,0.3010500100020004,0,0.3010500100020004,1,0.0,0.0,0.0,8.00033326665333,7.776388888888888,X
3038,34086013.0,5131.0,9.25737,0.0168645845387387,5.545924184836967,0,5.545924184836967,1,0.0,0.0,0.0,5.725954190838167,5.624999999999999,X
3039,242968721.0,5554.0,11.0676,0.0367505086913814,0.8651440288057611,0,0.8651440288057611,1,0.0,0.0,0.0,0.8651440288057611,0.8638888888888888,X
3040,232019838.0,5788.0,10.251,0.0386114229412956,2.431405081016203,0,2.431405081016203,1,0.0,0.0,0.0,2.431405081016203,2.4277777777777776,X
3041,246904264.0,4986.1,9.2794,0.0151106753495977,11.198866373274653,0,11.198866373274653,1,0.0,0.0,0.0,11.480913382676531,11.345833333333331,X
3042,269115226.0,6771.0,8.1799,0.0020505992192561,4.291715143028606,0,4.291715143028606,1,0.0,0.0,0.0,4.297716143228645,4.2958333333333325,X
3043,1309076.0,6868.0,8.9861,0.0063106100388898,5.797966193238647,0,5.797966193238647,1,0.0,0.0,0.0,11.846974394878972,13.158333333333331,X
3044,435335988.0,6778.0,9.0191,0.0248893212336399,0.769128025605121,0,1.538256051210242,1,0.0,0.0,0.0,0.769128025605121,0.7749999999999999,X
3045,144502362.0,6487.0,9.455,0.00715248415479075,1.1651940388077613,1,1.1651940388077613,1,0.0,,0.0,2.3293880776155227,2.325,X
3046,92847717.0,5116.0,11.6059,0.0087609291275659,5.173862172434487,0,5.173862172434487,1,0.0,,0.0,5.149858171634326,5.1125,X
3047,306578077.0,6307.69,10.8226,0.0110628826461388,2.8394730946189237,0,5.678946189237847,1,0.0,,0.0,2.833472094418884,2.8416666666666663,X
3048,455029978.0,5693.0,9.3388,0.0159186145136604,0.8891480296059211,0,0.8891480296059211,1,0.0,0.0,0.0,0.8891480296059211,0.8888888888888888,X
3049,169380782.0,5181.0,9.0688,0.0058693892561532,6.836139227845568,1,6.836139227845568,1,0.0,0.0,0.0,13.815302460492097,13.812499999999998,X
3050,32644711.0,5187.0,9.4365,0.03680899187912455,2.377396079215843,0,2.377396079215843,1,0.0,,0.0,4.753792158431686,2.3569444444444443,X
3051,298851251.0,6628.0,8.34287,0.0020119354488393,4.417736147229446,0,8.835472294458892,1,0.0,0.0,0.0,4.447741148229646,8.741666666666665,X
3052,94945758.0,5098.2,9.4856,0.0519351389996846,1.009168033606721,0,2.018336067213442,1,0.0,,0.0,1.009168033606721,1.0041666666666669,X
3053,332578064.0,5988.39,9.6974,0.0065224308270068,5.491915183036607,0,5.491915183036607,1,0.0,0.0,0.0,5.461910182036407,5.301388888888888,X
3054,248616429.0,6672.0,8.4719,0.0110751104565538,2.347391078215643,1,2.347391078215643,1,0.0,0.0,0.0,4.687781156231246,4.695833333333333,X
3055,9383386.0,6237.4,10.4151,0.0404425878960128,2.7794630926185238,0,2.7794630926185238,1,0.0,0.0,0.0,2.7674610922184435,2.793055555555555,X
3056,1309709.0,6348.0,8.1509,0.0014710594345247,11.834972394478894,0,11.834972394478894,1,0.0,0.0,0.0,10.340723344668932,14.949999999999998,X
3057,77835048.0,6897.0,9.1279,0.0316335788028482,0.6611100220044008,0,0.6611100220044008,1,0.0,0.0,0.0,1.3212200440088016,0.661111111111111,X
3058,118037278.0,5503.6,10.3791,0.0076247286092137,7.69428225645129,0,7.69428225645129,1,0.0,0.0,0.0,15.267544508901778,7.580555555555555,X
3059,220598873.0,6202.0,10.8749,0.01127436761398335,5.863977195439087,1,5.863977195439087,1,0.0,,0.0,11.786964392878572,12.370833333333332,X
3060,100479262.0,5540.0,8.75924,0.00923052166143085,,0,,1,,,,22.04867473494699,14.929166666666664,M
3061,121634562.0,6487.0,7.61769,0.0257900488921943,4.741790158031606,0,4.741790158031606,1,0.0,0.0,0.0,4.747791158231646,4.609722222222222,X
3062,450061859.0,5376.0,8.8605,0.0132248607358538,7.502250250050009,0,15.004500500100018,1,0.0,0.0,0.0,7.472245249049809,7.479166666666666,X
3063,152415249.0,5740.0,10.1085,0.0169957607614916,1.1231870374074813,0,1.1231870374074813,1,0.0,0.0,0.0,1.1231870374074813,1.1277777777777775,X
3064,244212773.0,5823.0,8.9704,0.0120666529719539,2.2453740748149627,0,2.2453740748149627,1,0.0,0.0,0.0,2.2513750750150026,2.270833333333333,X
3065,11083033.0,6021.5,8.0685,0.0196101797382875,4.363727145429086,0,4.363727145429086,1,0.0,0.0,0.0,4.345724144828965,4.344444444444444,X
3066,262402696.0,6536.0,8.3842,0.102705713474859,1.0931820364072813,0,1.0931820364072813,1,0.0,0.0,0.0,2.1913650730146026,1.0930555555555554,X
3067,399786148.0,5024.0,8.81308,0.0024148963505299,6.542090218043608,0,6.542090218043608,1,0.0,0.0,0.0,6.176029205841168,6.304166666666666,X
3068,21438160.0,0.0,11.8861,0.05028569414403445,0.4810800160032006,1,0.4810800160032006,2,0.1320220044008802,0.1320220044008802,0.1320220044008802,0.7031170234046809,0.6472222222222221,X
3069,30995086.0,6986.0,6.91312,0.0017392931654633499,2.0593430686137224,0,2.0593430686137224,1,0.0,,0.0,2.0593430686137224,2.043055555555555,X
3070,262504618.0,6544.0,8.3473,0.0021350653594544,0.2770460092018403,0,0.2770460092018403,1,0.0,0.0,0.0,0.5530920184036807,4.372222222222222,X
